CO,NO2,PM25,Temperature,Humidity,AQI_Level,label,prediction
993.9237262100615,104.3569,22.865,25.76666667,88.08666667,Average,0.0,0.0
993.9237262100615,104.4196333,42.435,28.48333333,86.655,Moderate,3.0,3.0
993.9237262100615,104.6392,22.21666667,32.24166667,65.86166667,Average,0.0,0.0
993.9237262100615,104.8587667,12.64166667,27.64166667,89.70833333,Unhealthy,2.0,2.0
993.9237262100615,105.2665333,18.975,25.73,93.59666667,Average,0.0,0.0
993.9237262100615,105.6115667,26.64833333,28.70166667,70.41166667,Average,0.0,0.0
993.9237262100615,105.6115667,42.97,28.10833333,89.07666667,Moderate,3.0,3.0
993.9237262100615,105.7370333,12.51333333,27.665,91.35833333,Unhealthy,2.0,2.0
993.9237262100615,105.8311333,18.89666667,28.26,82.86,Average,0.0,0.0
993.9237262100615,106.0193333,11.75166667,26.51666667,84.25,Good,1.0,1.0
993.9237262100615,106.1134333,21.71833333,24.30666667,81.765,Average,0.0,0.0
993.9237262100615,106.1761667,21.425,24.69666667,86.715,Average,0.0,0.0
993.9237262100615,106.8976,28.47333333,30.70833333,70.88333333,Average,0.0,0.0
993.9237262100615,107.0544333,21.58333333,30.50666667,78.515,Average,0.0,0.0
993.9237262100615,107.1171667,15.755,28.36166667,82.96333333,Average,0.0,0.0
993.9237262100615,107.4308333,22.14333333,28.13166667,91.09666667,Average,0.0,0.0
993.9237262100615,107.4622,12.535,26.30166667,89.40333333,Unhealthy,2.0,2.0
993.9237262100615,107.6190333,12.59666667,27.8,90.64166667,Unhealthy,2.0,2.0
993.9237262100615,107.9954333,69.93666667,26.84833333,74.81666667,Unhealthy,2.0,2.0
993.9237262100615,108.1522667,61.845,27.19333333,83.48666667,Unhealthy,2.0,2.0
993.9237262100615,108.1836333,21.31833333,27.18333333,88.41666667,Average,0.0,0.0
993.9237262100615,108.3091,21.895,26.21,93.45166667,Average,0.0,0.0
993.9237262100615,108.4032,22.22333333,26.27166667,78.42666667,Average,0.0,0.0
993.9237262100615,108.5600333,12.13666667,26.245,90.99666667,Unhealthy,2.0,2.0
993.9237262100615,108.8737,18.22666667,27.79666667,90.96666667,Average,0.0,0.0
993.9237262100615,109.1246333,21.24333333,28.59333333,79.46,Average,0.0,0.0
993.9237262100615,109.2187333,16.53,31.075,69.65,Average,0.0,0.0
993.9237262100615,109.3128333,18.84333333,27.12666667,82.24666667,Average,0.0,0.0
993.9237262100615,109.7206,36.97166667,24.91666667,72.54666667,Moderate,3.0,0.0
993.9237262100615,109.9088,10.16333333,25.86666667,91.675,Good,1.0,1.0
993.9237262100615,109.9715333,26.17166667,25.04333333,77.90666667,Average,0.0,0.0
993.9237262100615,110.0656333,22.21833333,26.91666667,74.38333333,Average,0.0,0.0
993.9237262100615,110.2224667,80.32666667,27.19833333,87.22333333,Unhealthy,2.0,2.0
993.9237262100615,111.5332632,18.07017544,28.17368421,82.90701754,Average,0.0,0.0
993.9237262100615,112.0731,14.18666667,27.64166667,83.34,Average,0.0,0.0
993.9237262100615,113.4846,54.84833333,23.55333333,88.03333333,Moderate,3.0,2.0
993.9237262100615,113.5473333,19.08666667,27.84833333,90.205,Average,0.0,0.0
993.9237262100615,113.6728,11.925,26.66833333,93.17666667,Good,1.0,2.0
993.9237262100615,113.6728,13.475,26.21666667,93.83666667,Average,0.0,0.0
993.9237262100615,113.7812542,36.04576271,25.93050847,88.01525424,Moderate,3.0,0.0
993.9237262100615,113.9237333,20.99,26.47,90.74333333,Average,0.0,0.0
993.9237262100615,113.9237333,21.10333333,27.30333333,80.79166667,Average,0.0,0.0
993.9237262100615,113.9864667,21.95166667,27.79166667,92.23833333,Average,0.0,0.0
993.9237262100615,114.1433,17.66666667,29.76166667,69.65166667,Average,0.0,0.0
993.9237262100615,118.2209667,12.415,27.05666667,89.115,Unhealthy,2.0,2.0
993.9237262100615,118.5032667,17.195,27.325,90.98666667,Average,0.0,0.0
993.9237262100615,120.6048333,19.70666667,28.73333333,81.765,Average,0.0,0.0
993.9237262100615,121.2321667,9.525,25.92833333,95.165,Good,1.0,1.0
993.9237262100615,121.6713,5.18,26.65333333,89.755,Good,1.0,1.0
993.9237262100615,122.8946,10.38333333,28.88666667,82.31833333,Good,1.0,1.0
993.9237262100615,124.4315667,22.10166667,29.82,78.64,Average,0.0,0.0
993.9237262100615,127.1291,28.40166667,28.02833333,87.445,Average,0.0,0.0
993.9237262100615,128.8124444,27.51111111,30.43333333,78.78888889,Average,0.0,0.0
993.9237262100615,141.4009333,15.47833333,27.39333333,87.82166667,Average,0.0,0.0
993.9237262100615,143.5652333,13.49666667,26.31166667,86.795,Average,0.0,0.0
994.155,23.68183333,72.89333333,32.27666667,59.69,Unhealthy,2.0,2.0
994.155,23.96413333,20.51,29.305,64.80666667,Average,0.0,0.0
994.346,61.5414,24.01,20.4,12.5,Average,0.0,0.0
994.346,101.3143333,13.62166667,28.4,80.465,Average,0.0,0.0
994.728,73.8685,22.81833333,28.69,76.105,Average,0.0,0.0
994.728,129.4188667,29.51,26.24333333,68.98,Average,0.0,0.0
994.87125,95.629125,4.575,25.98125,86.41875,Good,1.0,1.0
994.919,30.92753333,39.02166667,20.4,12.5,Moderate,3.0,3.0
994.919,154.1044333,15.35,25.295,85.70666667,Average,0.0,0.0
995.2819,273.3918667,13.85,27.812098258814952,63.55927539357948,Average,0.0,0.0
995.301,279.3515333,24.9,27.812098258814952,63.55927539357948,Average,0.0,0.0
995.492,80.23593333,13.60166667,29.98833333,64.15,Average,0.0,0.0
995.683,152.0656,17.58666667,26.82,75.635,Average,0.0,0.0
995.874,73.89986667,8.536666667,30.01333333,78.25333333,Good,1.0,1.0
996.256,41.404,20.285,20.4,12.5,Average,0.0,0.0
996.3458824,118.2892353,11.26764706,27.61764706,80.04705882,Good,1.0,1.0
996.447,68.5989,14.495,29.31666667,64.02,Average,0.0,0.0
996.638,78.41666667,25.855,20.4,12.5,Average,0.0,0.0
996.638,84.53316667,21.575,27.81,69.15,Average,0.0,0.0
997.402,75.53093333,9.82,30.89,74.92666667,Good,1.0,1.0
997.593,71.82966667,32.27,29.43,79.34833333,Average,0.0,0.0
998.166,65.7759,23.345,28.41,75.07333333,Average,0.0,0.0
998.2233,277.3440667,42.73333333,27.812098258814952,63.55927539357948,Moderate,3.0,3.0
998.357,61.6355,31.46,20.4,12.5,Average,0.0,0.0
998.357,66.0582,31.385,31.31333333,69.42333333,Average,0.0,0.0
998.4525,45.6385,29.6875,27.3,58.9375,Average,0.0,0.0
998.93,59.6594,16.42833333,20.4,12.5,Average,0.0,0.0
999.121,46.4854,13.97166667,30.15166667,62.36,Average,0.0,0.0
999.312,57.5892,8.085,25.51333333,87.45,Good,1.0,1.0
999.3794118,60.66682353,46.15588235,20.4,12.5,Moderate,3.0,3.0
999.7322,273.4859667,13.85,27.812098258814952,63.55927539357948,Average,0.0,0.0
1000.076,40.77666667,18.76833333,31.045,69.40666667,Average,0.0,0.0
1000.458,32.99773333,24.47666667,32.22166667,62.435,Average,0.0,0.0
1000.649,52.4137,28.23166667,20.4,12.5,Average,0.0,0.0
1000.908214,82.10225,13.9875,20.4,12.5,Average,0.0,0.0
1001.413,79.2322,17.57,30.92166667,71.51833333,Average,0.0,0.0
1001.986,113.7355333,29.215,27.94666667,76.32166667,Average,0.0,0.0
1002.177,72.6452,12.53833333,27.80333333,81.115,Unhealthy,2.0,2.0
1002.368,121.2008,17.95666667,31.57166667,51.91833333,Average,0.0,0.0
1002.941,86.2897,14.62333333,20.4,12.5,Average,0.0,0.0
1003.896,115.3352333,15.165,25.15666667,93.375,Average,0.0,0.0
1004.087,109.7206,15.18666667,27.79666667,66.37833333,Average,0.0,0.0
1004.278,52.44506667,10.85166667,29.915,67.12,Good,1.0,1.0
1004.278,89.14406667,29.08666667,20.4,12.5,Average,0.0,0.0
1004.278,112.0417333,11.74833333,26.36666667,85.80833333,Good,1.0,1.0
1004.469,68.28523333,23.34166667,28.35833333,67.45833333,Average,0.0,0.0
1004.469,100.9693,38.785,27.13,76.44833333,Moderate,3.0,3.0
1004.6027,271.7608,12.45,32.75666667,66.77333333,Unhealthy,2.0,2.0
1005.042,101.1888667,24.79166667,28.7,68.74833333,Average,0.0,0.0
1005.615,108.2777333,9.688333333,30.11166667,77.65166667,Good,1.0,1.0
1005.806,77.66386667,24.50333333,20.4,12.5,Average,0.0,0.0
1005.892258,80.13677419,15.59354839,20.4,12.5,Average,0.0,0.0
1005.997,99.11866667,25.31833333,20.4,12.5,Average,0.0,0.0
1006.379,62.79606667,20.34833333,31.62,63.76,Average,0.0,0.0
1006.761,40.21206667,43.36833333,33.46666667,56.74166667,Moderate,3.0,3.0
1006.761,123.88265,11.1675,26.815,86.66583333,Good,1.0,1.0
1006.88093,25.12251163,55.05813953,20.4,12.5,Unhealthy,2.0,2.0
1006.952,93.03353333,22.39833333,20.4,12.5,Average,0.0,0.0
1007.143,7.8103,17.20166667,33.705,52.865,Average,0.0,0.0
1007.716,113.9551,14.54,29.66,82.79333333,Average,0.0,0.0
1007.907,96.89163333,18.76166667,20.4,12.5,Average,0.0,0.0
1008.289,7.4339,19.36833333,30.8,51.26333333,Average,0.0,0.0
1008.3272,278.5987333,30.71666667,27.812098258814952,63.55927539357948,Average,0.0,0.0
1008.671,70.51226667,13.74666667,25.61833333,82.29666667,Average,0.0,0.0
1008.9766,274.7092667,74.3,27.812098258814952,63.55927539357948,Unhealthy,2.0,3.0
1009.105091,70.3868,9.24,20.4,12.5,Good,1.0,1.0
1009.244,272.89,28.86666667,27.812098258814952,63.55927539357948,Average,0.0,0.0
1009.753333,12.33755556,21.83333333,20.4,12.5,Average,0.0,0.0
1009.8552,79.08164,35.814,20.4,12.5,Unhealthy,2.0,0.0
1010.199,34.31513333,20.90666667,32.86833333,55.16666667,Average,0.0,0.0
1010.39,137.9819667,12.345,26.33833333,77.78166667,Unhealthy,2.0,2.0
1010.772,101.4398,16.01166667,28.725,84.41,Average,0.0,0.0
1011.154,69.9163,29.65833333,30.25,79.71166667,Average,0.0,0.0
1011.345,67.50106667,64.55333333,31.11,64.91333333,Unhealthy,2.0,2.0
1011.5169,275.0856667,63.05,27.812098258814952,63.55927539357948,Unhealthy,2.0,3.0
1011.703125,15.9381875,40.2375,20.4,12.5,Moderate,3.0,3.0
1011.727,64.39576667,24.48,31.94666667,65.635,Average,0.0,0.0
1011.7652,273.0782,14.28333333,34.65833333,60.765,Average,0.0,0.0
1011.918,87.92076667,16.24,27.99833333,76.71666667,Average,0.0,0.0
1011.918,91.43383333,22.91833333,20.4,12.5,Average,0.0,0.0
1012.491,48.86926667,13.25333333,34.80666667,55.73166667,Average,0.0,0.0
1012.6056,96.444586030465,10.0,34.38,64.17333333,Good,1.0,1.0
1012.682,57.99696667,14.86833333,28.84666667,85.43666667,Average,0.0,0.0
1012.682,63.07836667,25.63666667,20.4,12.5,Average,0.0,0.0
1013.064,43.34873333,24.73833333,30.86166667,62.51,Average,0.0,0.0
1013.897455,88.41978182,31.02363636,20.4,12.5,Average,0.0,0.0
1014.21,50.7199,25.15,27.03833333,77.75333333,Average,0.0,0.0
1014.4965,276.6853667,37.78333333,27.812098258814952,63.55927539357948,Moderate,3.0,3.0
1014.592,152.5361,18.07333333,26.49833333,96.86166667,Average,0.0,0.0
1014.974,70.60636667,23.78,20.4,12.5,Average,0.0,0.0
1014.974,142.6242333,16.055,27.64166667,83.785,Average,0.0,0.0
1015.547,70.51226667,22.25333333,30.52666667,75.64666667,Average,0.0,0.0
1015.929,31.053,17.13,20.4,12.5,Average,0.0,0.0
1016.055254,122.6489831,17.10677966,28.52711864,77.58305085,Average,0.0,0.0
1016.74186,82.72046512,22.59302326,32.05581395,67.85116279,Average,0.0,0.0
1016.884,47.1441,17.785,20.4,12.5,Average,0.0,0.0
1017.448696,93.52721739,20.86086957,20.4,12.5,Average,0.0,0.0
1017.648,8.2808,54.91333333,31.66166667,51.67,Moderate,3.0,2.0
1018.03,59.72213333,15.545,35.465,57.46833333,Average,0.0,0.0
1018.412,4.485433333,16.62666667,34.48166667,54.71333333,Average,0.0,0.0
1018.794,52.696,18.305,20.4,12.5,Average,0.0,0.0
1018.985,14.7737,15.59166667,37.62333333,42.36,Average,0.0,0.0
1019.3097,274.0192,32.98333333,36.185,54.76833333,Average,0.0,0.0
1020.131,125.1843667,20.24666667,27.42166667,63.38,Average,0.0,0.0
1020.131,146.3882333,15.65166667,26.29166667,92.155,Average,0.0,0.0
1021.086,44.07016667,32.55,29.29333333,69.37,Average,0.0,0.0
1021.468,89.74003333,44.59333333,20.4,12.5,Moderate,3.0,3.0
1021.659,45.29346667,14.60333333,29.33,68.70666667,Average,0.0,0.0
1022.232,53.4488,36.9,20.4,12.5,Moderate,3.0,0.0
1022.232,69.00666667,18.46,20.4,12.5,Average,0.0,0.0
1022.395714,72.55782143,38.04285714,20.4,12.5,Moderate,3.0,3.0
1022.805,42.69003333,31.56,29.26333333,68.775,Average,0.0,0.0
1023.187,72.457,13.39666667,30.88833333,67.61333333,Average,0.0,0.0
1023.378,25.94023333,17.02833333,20.4,12.5,Average,0.0,0.0
1023.378,142.3419333,29.15333333,29.15666667,70.95,Average,0.0,0.0
1023.76,0.0,23.13333333,37.08333333,44.6,Average,0.0,0.0
1023.951,36.29123333,15.515,20.4,12.5,Average,0.0,0.0
1023.951,135.5667333,21.40166667,25.16,93.685,Average,0.0,0.0
1024.142,92.90806667,38.23,27.41833333,79.67666667,Moderate,3.0,3.0
1025.097,151.0305,14.435,30.07833333,64.41,Average,0.0,0.0
1026.052,78.44803333,59.96833333,20.4,12.5,Unhealthy,2.0,2.0
1026.052,83.52943333,11.54833333,31.56333333,73.18333333,Good,1.0,1.0
1026.052,108.9364333,13.3,28.15666667,85.10833333,Average,0.0,0.0
1026.243,57.401,32.22,26.48833333,74.13333333,Average,0.0,0.0
1026.243,89.1127,33.85166667,20.4,12.5,Average,0.0,0.0
1026.254694,24.466,44.41020408,20.4,12.5,Moderate,3.0,3.0
1026.625,132.7751,12.26166667,26.66166667,85.285,Unhealthy,2.0,2.0
1026.7587,274.2387667,42.6,27.812098258814952,63.55927539357948,Moderate,3.0,3.0
1026.816,57.6833,25.455,28.355,69.34666667,Average,0.0,0.0
1026.816,73.83713333,13.17833333,29.42833333,65.055,Average,0.0,0.0
1027.007,79.82816667,20.91833333,29.49,76.35666667,Average,0.0,0.0
1027.321017,31.51552542,22.43389831,26.80508475,86.25254237,Average,0.0,0.0
1027.389,82.08656667,23.30166667,20.4,12.5,Average,0.0,0.0
1027.771,74.02533333,24.665,27.02166667,82.4,Average,0.0,0.0
1028.726,29.76696667,18.595,32.47166667,55.38666667,Average,0.0,0.0
1029.108,29.5474,44.97666667,33.05666667,61.76666667,Moderate,3.0,3.0
1029.872,44.7916,17.29833333,27.89166667,57.115,Average,0.0,0.0
1030.254,66.96783333,12.04166667,28.02833333,80.66833333,Unhealthy,2.0,2.0
1030.254,74.93496667,20.29833333,20.4,12.5,Average,0.0,0.0
1030.254,172.5166667,27.39,28.81666667,77.69833333,Average,0.0,0.0
1030.636,75.97006667,39.37833333,20.4,12.5,Moderate,3.0,3.0
1030.827,75.90733333,45.855,20.4,12.5,Moderate,3.0,3.0
1030.827,169.9759667,23.59333333,24.84833333,78.99,Average,0.0,0.0
1031.4,23.11723333,20.12666667,29.38,61.61,Average,0.0,0.0
1031.4,54.4839,17.015,30.73333333,55.32333333,Average,0.0,0.0
1031.4,166.6197333,25.675,25.87833333,73.09666667,Average,0.0,0.0
1031.591,70.9514,16.89,20.4,12.5,Average,0.0,0.0
1031.775738,69.57229508,33.23606557,25.98032787,85.23606557,Average,0.0,0.0
1031.782,93.31583333,19.7,20.4,12.5,Average,0.0,0.0
1031.973,64.8349,16.11166667,28.83833333,74.62,Average,0.0,0.0
1032.355,135.0021333,58.89333333,20.4,12.5,Unhealthy,2.0,2.0
1032.546,78.4794,10.42333333,20.4,12.5,Good,1.0,1.0
1032.565424,67.81579661,19.4220339,30.37627119,70.17627119,Average,0.0,0.0
1032.7752,76.29628,17.686,20.4,12.5,Average,0.0,0.0
1032.928,92.18663333,32.855,26.46,87.775,Average,0.0,0.0
1033.31,82.3375,11.14166667,26.30166667,84.22333333,Good,1.0,1.0
1033.501,91.15153333,32.49833333,30.625,54.765,Average,0.0,0.0
1033.53661,43.47738983,39.70508475,20.4,12.5,Moderate,3.0,3.0
1033.925085,64.30698305,14.06779661,20.4,12.5,Average,0.0,0.0
1034.838,94.41366667,12.59,26.61,88.07833333,Unhealthy,2.0,2.0
1034.956552,22.584,9.487931034,35.48275862,55.05172414,Good,1.0,1.0
1035.0672,277.6891,16.85,27.812098258814952,63.55927539357948,Average,0.0,0.0
1035.22,99.30686667,13.99333333,28.13166667,73.55833333,Average,0.0,0.0
1035.22,101.2516,31.37333333,20.4,12.5,Average,0.0,0.0
1035.411,85.0664,21.99833333,20.4,12.5,Average,0.0,0.0
1035.602,39.1456,32.475,27.085,62.28333333,Average,0.0,0.0
1035.856667,52.06866667,28.68518519,20.4,12.5,Average,0.0,0.0
1036.366,42.9096,20.34,30.23666667,76.22,Average,0.0,0.0
1036.557,95.57423333,32.075,25.29666667,92.34833333,Average,0.0,0.0
1036.644407,59.55413559,28.0440678,32.07457627,67.51355932,Average,0.0,0.0
1036.748,112.8886333,25.23833333,28.57166667,80.3,Average,0.0,0.0
1036.782727,269.5252121,19.36363636,27.812098258814952,63.55927539357948,Average,0.0,0.0
1037.321,106.5212,21.56,28.80333333,78.655,Average,0.0,0.0
1037.703,27.50856667,22.90833333,28.37333333,56.92166667,Average,0.0,0.0
1037.894,27.82223333,30.27666667,33.53333333,47.945,Average,0.0,0.0
1038.467,77.50703333,8.831666667,27.24,86.77833333,Good,1.0,1.0
1038.658,18.4436,62.45166667,31.29666667,61.935,Unhealthy,2.0,2.0
1038.6962,275.5875333,27.78333333,27.812098258814952,63.55927539357948,Average,0.0,0.0
1038.849,158.4644,22.92,27.595,67.445,Average,0.0,0.0
1039.231,67.5638,18.93666667,32.125,68.07333333,Average,0.0,0.0
1039.422,49.6848,23.47833333,20.4,12.5,Average,0.0,0.0
1039.804,72.01786667,20.36,28.455,84.36,Average,0.0,0.0
1039.995,98.83636667,16.71833333,20.4,12.5,Average,0.0,0.0
1039.995,122.3927333,17.14833333,30.45666667,70.995,Average,0.0,0.0
1040.377,52.75873333,14.9,25.87666667,64.045,Average,0.0,0.0
1040.568,58.56156667,15.905,27.095,61.065,Average,0.0,0.0
1041.332,102.6631,22.61166667,29.31333333,65.095,Average,0.0,0.0
1041.332,108.9678,16.43166667,29.09666667,79.63,Average,0.0,0.0
1041.332,117.1545,24.69666667,26.495,75.29,Average,0.0,0.0
1041.714,103.3845333,33.38833333,32.61166667,54.35666667,Average,0.0,0.0
1042.096,66.30913333,18.55,28.95833333,74.50166667,Average,0.0,0.0
1042.096,96.86026667,15.88,26.025,92.99,Average,0.0,0.0
1042.669,32.7468,21.75833333,20.4,12.5,Average,0.0,0.0
1042.669,166.3060667,40.89333333,26.52166667,92.06833333,Moderate,3.0,3.0
1043.051,58.7184,17.41,20.4,12.5,Average,0.0,0.0
1043.624,70.54363333,10.70833333,20.4,12.5,Good,1.0,1.0
1044.197,90.30463333,8.033333333,29.92166667,71.85,Good,1.0,1.0
1044.388,0.878266667,20.93666667,33.52833333,49.745,Average,0.0,0.0
1045.152,43.5683,46.015,26.37,82.08666667,Moderate,3.0,3.0
1045.152,66.1523,19.44666667,29.82833333,75.90333333,Average,0.0,0.0
1045.534,20.9843,21.96,32.44833333,63.55666667,Average,0.0,0.0
1046.489,93.37856667,20.61166667,20.4,12.5,Average,0.0,0.0
1046.68,97.73853333,13.605,29.61833333,70.33,Average,0.0,0.0
1046.871,32.71543333,40.88666667,32.63166667,63.16833333,Moderate,3.0,3.0
1047.082105,51.80452632,39.59210526,20.4,12.5,Moderate,3.0,3.0
1047.253,32.8409,20.27166667,33.18833333,54.49333333,Average,0.0,0.0
1047.253,93.94316667,17.94,30.88166667,66.64,Average,0.0,0.0
1048.208,85.31733333,14.015,29.64666667,64.42,Average,0.0,0.0
1048.690526,79.30814035,22.53859649,20.4,12.5,Average,0.0,0.0
1048.781,27.7595,34.16,34.27666667,51.27,Average,0.0,0.0
1048.781,69.19486667,23.12666667,29.305,62.77333333,Average,0.0,0.0
1048.781,77.88343333,12.9,29.99666667,71.67,Unhealthy,2.0,2.0
1048.781,131.3949667,22.96,29.74166667,73.03,Average,0.0,0.0
1049.163,30.64523333,15.795,31.44833333,58.77666667,Average,0.0,0.0
1049.163,69.69673333,9.485,20.4,12.5,Good,1.0,1.0
1049.163,91.3711,18.69666667,20.4,12.5,Average,0.0,0.0
1049.163,104.451,29.65833333,27.32833333,58.82833333,Average,0.0,0.0
1049.354,63.988,12.38833333,20.4,12.5,Unhealthy,2.0,2.0
1049.354,70.79456667,38.18333333,20.4,12.5,Moderate,3.0,3.0
1049.408571,10.08214286,8.957142857,20.4,12.5,Good,1.0,1.0
1049.545,79.67133333,11.89166667,33.21,66.415,Good,1.0,1.0
1049.927,77.66386667,22.33166667,20.4,12.5,Average,0.0,0.0
1050.5,77.12714815,42.23703704,20.4,12.5,Moderate,3.0,3.0
1050.691,4.830466667,11.96,33.55666667,59.75666667,Good,1.0,2.0
1051.073,207.9923667,28.19,29.53166667,81.97,Average,0.0,0.0
1051.264,40.99623333,23.90166667,32.21666667,66.15833333,Average,0.0,0.0
1051.264,41.81176667,26.31833333,20.4,12.5,Average,0.0,0.0
1051.264,179.6369,28.645,31.67833333,66.25833333,Average,0.0,0.0
1051.348889,73.85107407,20.34074074,20.4,12.5,Average,0.0,0.0
1051.455,50.87673333,28.86833333,24.58,70.45,Average,0.0,0.0
1051.513469,82.42391837,41.00612245,20.4,12.5,Moderate,3.0,3.0
1051.837,72.30016667,10.41166667,30.165,75.67666667,Good,1.0,1.0
1052.41,85.94466667,26.86166667,20.4,12.5,Average,0.0,0.0
1052.601,169.2231667,13.77833333,26.08666667,93.98166667,Average,0.0,0.0
1052.834444,71.27203704,20.98888889,30.87037037,67.36851852,Average,0.0,0.0
1053.174,82.74526667,32.075,28.50833333,73.19666667,Average,0.0,0.0
1053.174,144.1612,31.92333333,27.06833333,90.77333333,Average,0.0,0.0
1053.556,89.61456667,23.44333333,28.695,67.76666667,Average,0.0,0.0
1053.556,98.36586667,39.61333333,20.4,12.5,Moderate,3.0,3.0
1053.747,65.6818,29.93,28.44833333,79.54333333,Average,0.0,0.0
1053.747,96.5466,22.81166667,20.4,12.5,Average,0.0,0.0
1053.938,6.430166667,25.17166667,20.4,12.5,Average,0.0,0.0
1054.129,100.0596667,13.82333333,29.60333333,78.37,Average,0.0,0.0
1055.657,56.71093333,14.46,20.4,12.5,Average,0.0,0.0
1056.039,95.8879,25.09833333,27.26666667,59.36333333,Average,0.0,0.0
1056.421,139.7385,18.19833333,26.35166667,80.095,Average,0.0,0.0
1056.612,38.89466667,9.56,20.4,12.5,Good,1.0,1.0
1056.994,18.09856667,31.03666667,31.42333333,66.46166667,Average,0.0,0.0
1056.994,26.84986667,54.25166667,20.4,12.5,Moderate,3.0,2.0
1056.994,65.6818,17.965,20.4,12.5,Average,0.0,0.0
1057.185,11.69976667,17.06333333,34.41333333,55.17166667,Average,0.0,0.0
1057.567,164.8004667,29.745,26.23666667,88.93333333,Average,0.0,0.0
1057.949,66.27776667,30.66833333,29.545,78.74,Average,0.0,0.0
1058.14,62.7647,16.475,27.46,77.195,Average,0.0,0.0
1058.522,73.89986667,14.865,29.55666667,65.21,Average,0.0,0.0
1059.286,54.82893333,37.71333333,20.4,12.5,Moderate,3.0,3.0
1059.286,88.5481,41.91166667,27.01,87.62166667,Moderate,3.0,3.0
1059.286,92.09253333,38.57333333,20.4,12.5,Moderate,3.0,3.0
1059.286,95.66833333,21.495,26.64166667,87.14833333,Average,0.0,0.0
1059.286,120.9812333,15.625,25.495,89.49333333,Average,0.0,0.0
1059.668,148.6466333,13.985,27.465,75.73333333,Average,0.0,0.0
1061.005,146.1686667,20.44166667,27.02333333,79.47,Average,0.0,0.0
1061.0623,278.3791667,25.9,27.812098258814952,63.55927539357948,Average,0.0,0.0
1061.196,105.9566,29.965,20.4,12.5,Average,0.0,0.0
1061.235517,53.70189655,12.09482759,33.36034483,61.21896552,Unhealthy,2.0,2.0
1061.387,69.50853333,25.79166667,20.4,12.5,Average,0.0,0.0
1061.387,79.01263333,26.98,29.395,71.545,Average,0.0,0.0
1061.96,78.82443333,19.67833333,20.4,12.5,Average,0.0,0.0
1062.342,80.42413333,32.71166667,31.04,76.08166667,Average,0.0,0.0
1062.533,103.3845333,34.39333333,27.87333333,68.83333333,Average,0.0,0.0
1063.106,3.356233333,24.51333333,25.47833333,69.64,Average,0.0,0.0
1063.106,112.2613,12.97333333,28.39333333,71.41333333,Unhealthy,2.0,2.0
1063.297,105.0469667,20.56666667,20.4,12.5,Average,0.0,0.0
1063.488,101.3457,15.89666667,32.31333333,62.81833333,Average,0.0,0.0
1063.87,92.93943333,29.23333333,20.4,12.5,Average,0.0,0.0
1063.90898,84.49795918,38.04081633,20.4,12.5,Moderate,3.0,3.0
1063.9273,72.61383333,10.95,27.812098258814952,63.55927539357948,Good,1.0,1.0
1064.061,46.83043333,45.31,20.4,12.5,Moderate,3.0,3.0
1065.016,60.5063,8.683333333,31.96666667,65.625,Good,1.0,1.0
1065.207,62.07463333,42.26666667,33.795,55.04666667,Moderate,3.0,3.0
1065.398,22.3017,104.4733333,31.84666667,64.71666667,Unhealthy,2.0,2.0
1065.971,83.1844,53.78666667,20.4,12.5,Moderate,3.0,2.0
1065.988364,87.56432727,22.15090909,20.4,12.5,Average,0.0,0.0
1066.162,70.51226667,43.9,20.4,12.5,Moderate,3.0,3.0
1066.162,84.1254,26.72833333,28.32166667,85.57166667,Average,0.0,0.0
1066.353,74.58993333,14.77166667,29.52,67.45,Average,0.0,0.0
1066.735,115.8684667,14.65,25.97666667,91.56166667,Average,0.0,0.0
1066.926,109.0305333,37.59,20.4,12.5,Moderate,3.0,3.0
1067.117,88.0776,14.33,26.90666667,90.705,Average,0.0,0.0
1067.499,78.73033333,23.345,20.4,12.5,Average,0.0,0.0
1067.69,83.8431,6.491666667,30.86166667,69.82833333,Good,1.0,1.0
1068.645,93.7236,18.66666667,27.58166667,84.13666667,Average,0.0,0.0
1068.836,34.3465,13.25833333,35.32,52.80666667,Average,0.0,0.0
1069.027,58.12243333,12.82666667,29.295,79.27833333,Unhealthy,2.0,2.0
1069.218,50.9081,31.755,20.4,12.5,Average,0.0,0.0
1069.6,53.22923333,41.53833333,29.85333333,74.39333333,Moderate,3.0,3.0
1069.6,64.67806667,45.39833333,20.4,12.5,Moderate,3.0,3.0
1069.6,102.4749,18.42333333,28.49333333,81.56833333,Average,0.0,0.0
1069.791,56.42863333,15.855,33.45166667,61.55666667,Average,0.0,0.0
1070.364,73.27253333,11.56666667,28.02666667,78.77333333,Good,1.0,1.0
1070.364,112.4808667,18.97333333,20.4,12.5,Average,0.0,0.0
1070.555,48.14783333,39.895,22.435,34.89166667,Moderate,3.0,3.0
1070.555,105.9252333,19.90333333,29.28166667,77.09666667,Average,0.0,0.0
1070.555,149.3680667,10.73666667,27.215,90.86166667,Good,1.0,1.0
1070.635932,105.0730169,4.871186441,26.83220339,89.08644068,Good,1.0,1.0
1070.937,83.34123333,44.195,20.4,12.5,Moderate,3.0,3.0
1071.128,71.7983,25.90833333,31.25166667,64.84,Average,0.0,0.0
1071.128,90.1478,42.62,20.4,12.5,Moderate,3.0,3.0
1071.319,74.02533333,36.86833333,20.4,12.5,Moderate,3.0,0.0
1071.401887,114.6244528,32.87358491,20.4,12.5,Average,0.0,0.0
